Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2025-11-06 14:30:00+00:00,272.82000732421875,285.2099914550781,501.2650146484375,193.06500244140625,272.82000732421875,288.80999755859375,505.70001220703125,197.6199951171875,267.8900146484375,284.2699890136719,498.5,192.00999450683594,267.8900146484375,285.7349853515625,505.3599853515625,196.35499572753906,6762187,4960015,4315178,34294010
2025-11-06 15:30:00+00:00,272.1814880371094,284.1907043457031,498.1950988769531,190.6999969482422,273.3999938964844,285.3399963378906,501.44000244140625,193.30999755859375,271.55010986328125,281.6199951171875,495.80999755859375,189.4499969482422,272.8280029296875,285.2300109863281,501.3996887207031,193.0782012939453,5580072,1908302,2786191,25489219
2025-11-06 16:30:00+00:00,271.42498779296875,285.4949951171875,497.6700134277344,186.82000732421875,272.2200012207031,285.5342102050781,498.54998779296875,190.75,270.3900146484375,283.42999267578125,496.8500061035156,186.3800048828125,272.17999267578125,284.2596130371094,498.20001220703125,190.68499755859375,3198033,1589151,1444250,23698146
2025-11-06 17:30:00+00:00,271.3500061035156,285.94000244140625,497.6000061035156,189.20640563964844,272.56500244140625,286.92999267578125,498.3500061035156,189.68499755859375,270.9200134277344,284.94000244140625,496.45001220703125,186.57000732421875,271.4200134277344,285.45001220703125,497.6964111328125,186.80999755859375,2621839,1137746,1178727,17626398
2025-11-06 18:30:00+00:00,271.9901123046875,287.5696105957031,499.7099914550781,190.5,272.1600036621094,287.79998779296875,500.0,190.58999633789062,271.0203857421875,285.6099853515625,497.5799865722656,188.335205078125,271.3699951171875,285.92999267578125,497.5799865722656,189.19000244140625,1783486,1058616,1110075,14197269
2025-11-06 19:30:00+00:00,271.2099914550781,285.8349914550781,498.82000732421875,189.82000732421875,272.20001220703125,287.7200012207031,500.67999267578125,190.69000244140625,270.7349853515625,285.489990234375,498.5950012207031,189.28500366210938,272.0050048828125,287.53009033203125,499.69500732421875,190.49000549316406,2198935,992507,1378318,12207324
2025-11-06 20:30:00+00:00,269.6600036621094,285.3500061035156,497.3599853515625,188.1699981689453,271.52020263671875,286.3299865722656,499.114990234375,189.97999572753906,269.5950012207031,284.80999755859375,496.1499938964844,187.10000610351562,271.20001220703125,285.8500061035156,498.80999755859375,189.81500244140625,14262779,8286741,2904840,15254119
2025-11-07 14:30:00+00:00,271.5799865722656,278.7900085449219,496.0284118652344,182.42799377441406,272.2900085449219,284.5,499.37701416015625,185.6999969482422,267.2699890136719,276.3900146484375,493.25,181.75999450683594,269.7950134277344,284.17999267578125,496.67999267578125,184.86000061035156,7855390,4694504,3751026,43489348
2025-11-07 15:30:00+00:00,269.5299987792969,277.1709899902344,495.19000244140625,180.11219787597656,271.9700012207031,279.11248779296875,496.82000732421875,182.82000732421875,269.4800109863281,276.3699951171875,493.8699951171875,178.9199981689453,271.55999755859375,278.760986328125,496.05999755859375,182.4346923828125,3991205,2407170,1522456,31031004
2025-11-07 16:30:00+00:00,269.1099853515625,277.8699951171875,494.8550109863281,182.05999755859375,269.8900146484375,278.2699890136719,495.69000244140625,182.61500549316406,268.32000732421875,275.739990234375,494.17999267578125,179.6999969482422,269.5199890136719,277.17498779296875,495.19000244140625,180.10000610351562,3276263,1326205,1209896,18278444
2025-11-07 17:30:00+00:00,268.45001220703125,278.1033935546875,495.57501220703125,184.44000244140625,269.1400146484375,278.3629150390625,495.5799865722656,184.5,268.0588073730469,277.07000732421875,493.6099853515625,181.52999877929688,269.114990234375,277.8500061035156,494.81500244140625,182.0399932861328,2041690,961157,1001105,16835961
2025-11-07 18:30:00+00:00,267.25,277.82000732421875,495.7699890136719,184.98500061035156,268.6600036621094,278.3900146484375,496.6400146484375,185.47999572753906,267.0950012207031,277.0400085449219,494.55999755859375,183.67019653320312,268.45001220703125,278.1000061035156,495.57501220703125,184.44000244140625,2217548,887889,1061095,18717862
2025-11-07 19:30:00+00:00,267.7598876953125,278.9909973144531,496.7025146484375,186.13499450683594,268.5,280.0899963378906,497.4599914550781,187.47000122070312,266.7799987792969,277.8599853515625,495.1499938964844,184.9499969482422,267.260009765625,277.8599853515625,495.7900085449219,184.99000549316406,3921327,1213164,1645935,21454529
2025-11-07 20:30:00+00:00,268.4200134277344,279.6300048828125,496.9200134277344,188.2299041748047,268.5799865722656,279.82000732421875,498.29998779296875,188.30999755859375,267.69000244140625,278.79998779296875,495.6099853515625,186.13499450683594,267.760009765625,278.989990234375,496.7300109863281,186.13499450683594,3276821,1389312,2409941,13945671
